,longitude,latitude,month,light,severity,participants,injured,dead,grid_square,safe
14212,37.414449,55.789342,08,0,0,2,1,0,"37.414449,55.789342",0
14213,37.414445,55.725509,06,0,0,2,1,0,"37.414445,55.725509",0
14214,37.651,55.854,04,0,0,2,1,0,"37.651,55.854",0
14215,37.658,55.857,04,1,0,2,1,0,"37.658,55.857",0
14216,37.615482,55.742387,06,0,0,3,1,0,"37.615482,55.742387",0
14217,37.5178,55.4233,06,1,0,2,1,0,"37.5178,55.4233",0
14218,37.412277,55.768601,06,1,0,2,1,0,"37.412277,55.768601",0
14219,37.410142,55.660303,11,0,0,3,1,0,"37.410142,55.660303",0
14220,37.841334,55.697494,05,1,0,2,2,0,"37.841334,55.697494",0
14221,37.5999,55.7829,08,0,0,1,1,0,"37.5999,55.7829",0
14222,37.60986,55.593492,11,0,0,2,1,0,"37.60986,55.593492",0
14223,37.612392,55.609481,11,1,0,2,1,0,"37.612392,55.609481",0
14224,37.779729,55.660485,04,1,1,3,1,0,"37.779729,55.660485",0
14225,37.601359,55.872928,04,0,0,2,1,0,"37.601359,55.872928",0
14226,37.592,55.863,04,0,2,2,0,1,"37.592,55.863",0
14227,37.599,55.793,04,0,0,2,1,0,"37.599,55.793",0
14228,37.609,55.871,06,1,0,2,1,0,"37.609,55.871",0
14229,37.620749,55.695892,11,1,0,6,1,0,"37.620749,55.695892",0
14230,37.624837,55.792596,06,0,0,4,1,0,"37.624837,55.792596",0
14231,37.644299,55.743522,06,0,1,2,1,0,"37.644299,55.743522",0
14232,37.581127,55.570458,06,0,2,2,0,1,"37.581127,55.570458",0
14233,37.605621,55.764555,08,0,1,3,1,0,"37.605621,55.764555",0
14234,37.738,55.875,05,1,1,3,2,0,"37.738,55.875",0
14235,37.455252,55.840801,07,0,0,4,1,0,"37.455252,55.840801",0
14236,37.306266,55.600293,11,1,0,2,1,0,"37.306266,55.600293",0
14237,37.52163,55.803578,10,1,1,2,1,0,"37.52163,55.803578",0
14238,37.40437,55.734964,05,0,0,2,1,0,"37.40437,55.734964",0
14239,37.745161,55.776839,05,0,0,3,1,0,"37.745161,55.776839",0
14240,37.374984,55.734541,11,0,0,4,1,0,"37.374984,55.734541",0
14241,37.70334,55.893038,11,0,1,2,1,0,"37.70334,55.893038",0
14242,37.841935,55.685641,05,0,0,3,1,0,"37.841935,55.685641",0
14243,37.481892,55.774074,07,0,0,2,1,0,"37.481892,55.774074",0
14244,37.540509,55.789019,01,1,0,2,1,0,"37.540509,55.789019",0
14245,37.525992,55.765336,01,0,0,2,1,0,"37.525992,55.765336",0
14246,37.737844,55.683609,04,1,1,3,1,0,"37.737844,55.683609",0
14247,37.775331,55.704199,04,0,0,2,1,0,"37.775331,55.704199",0
14248,37.481807,55.631246,09,0,0,2,1,0,"37.481807,55.631246",0
14249,37.784899,55.756064,06,0,0,2,1,0,"37.784899,55.756064",0
14250,37.561955,55.659803,06,0,0,2,1,0,"37.561955,55.659803",0
14251,37.405738,55.830406,08,0,0,3,1,0,"37.405738,55.830406",0
14252,37.639568,55.79262,11,1,0,3,1,0,"37.639568,55.79262",0
14253,37.73484,55.878019,05,0,0,7,2,0,"37.73484,55.878019",0
14254,37.394929,55.924153,01,0,0,4,2,0,"37.394929,55.924153",0
14255,37.825391,55.803205,10,1,0,2,1,0,"37.825391,55.803205",0
14256,37.475155,55.788675,07,1,0,1,1,0,"37.475155,55.788675",0
14257,37.256456,55.981673,07,0,1,2,1,0,"37.256456,55.981673",0
14258,37.550669,55.774033,01,1,0,3,1,0,"37.550669,55.774033",0
14259,37.663751,55.725213,11,0,0,3,1,0,"37.663751,55.725213",0
14260,37.845379,55.681347,05,0,0,2,1,0,"37.845379,55.681347",0
14261,37.446867,55.882112,01,1,0,4,1,0,"37.446867,55.882112",0
14262,37.448996,55.859209,07,1,1,2,1,0,"37.448996,55.859209",0
14263,37.723875,55.69328,11,0,0,2,1,0,"37.723875,55.69328",0
14264,37.522978,55.879145,01,0,0,2,1,0,"37.522978,55.879145",0
14265,37.495018,55.89133,01,1,0,3,1,0,"37.495018,55.89133",0
14266,37.534114,55.60873,01,0,1,2,1,0,"37.534114,55.60873",0
14267,37.542976,55.894049,01,1,0,2,1,0,"37.542976,55.894049",0
14268,37.61279,55.769134,09,0,1,2,1,0,"37.61279,55.769134",0
14269,37.818149,55.754464,05,1,0,2,1,0,"37.818149,55.754464",0
14270,37.846667,55.738715,05,0,0,2,1,0,"37.846667,55.738715",0
14271,37.554016,55.706285,05,1,0,2,1,0,"37.554016,55.706285",0
14272,37.569881,55.683691,06,0,1,2,1,0,"37.569881,55.683691",0
14273,37.465954,55.785219,10,1,1,2,1,0,"37.465954,55.785219",0
14274,37.41069,55.659053,06,0,0,2,1,0,"37.41069,55.659053",0
14275,37.505146,55.737984,11,0,0,2,1,0,"37.505146,55.737984",0
14276,37.435688,55.827471,07,0,0,2,1,0,"37.435688,55.827471",0
14277,37.645147,55.851481,01,1,0,2,1,0,"37.645147,55.851481",0
14278,37.424099,55.846754,07,0,1,3,2,0,"37.424099,55.846754",0
14279,37.657281,55.884633,01,0,0,2,1,0,"37.657281,55.884633",0
14280,37.647282,55.887918,01,0,0,3,1,0,"37.647282,55.887918",0
14281,37.804746,55.802628,11,1,0,2,1,0,"37.804746,55.802628",0
14282,37.896899,55.7062,05,0,0,2,1,0,"37.896899,55.7062",0
14283,37.541882,55.697549,02,0,1,2,1,0,"37.541882,55.697549",0
14284,37.774097,55.811483,05,0,0,4,4,0,"37.774097,55.811483",0
14285,37.779568,55.616546,07,0,1,3,1,0,"37.779568,55.616546",0
14286,37.708297,55.611856,06,0,0,2,1,0,"37.708297,55.611856",0
14287,37.695205,55.79398,03,0,1,2,1,0,"37.695205,55.79398",0
14288,37.726557,55.648518,04,0,1,2,1,0,"37.726557,55.648518",0
14289,37.6166,55.7928,02,1,0,5,2,0,"37.6166,55.7928",0
14290,37.47723,55.646672,01,0,1,2,1,0,"37.47723,55.646672",0
14291,37.626269,55.670524,06,0,1,2,1,0,"37.626269,55.670524",0
14292,37.617402,55.758213,01,0,0,2,1,0,"37.617402,55.758213",0
14293,37.816819,55.738986,01,1,0,3,1,0,"37.816819,55.738986",0
14294,37.399928,55.831768,10,1,0,5,2,0,"37.399928,55.831768",0
14295,37.818505,55.691975,06,0,0,3,1,0,"37.818505,55.691975",0
14296,37.572877,55.505439,04,0,1,2,1,0,"37.572877,55.505439",0
14297,37.360291,55.594481,08,1,1,2,1,0,"37.360291,55.594481",0
14298,37.619751,55.63139,02,2,2,2,0,1,"37.619751,55.63139",0
14299,37.8772,55.7144,02,0,1,1,1,0,"37.8772,55.7144",0
14300,37.591866,55.611923,02,1,0,2,1,0,"37.591866,55.611923",0
14301,37.633,55.8,05,0,0,3,1,0,"37.633,55.8",0
14302,37.654,55.851,03,0,0,2,1,0,"37.654,55.851",0
14303,37.607177,55.723285,03,0,0,2,1,0,"37.607177,55.723285",0
14304,37.5011,55.463,03,0,0,2,1,0,"37.5011,55.463",0
14305,37.657185,55.651161,02,0,0,2,1,0,"37.657185,55.651161",0
14306,37.711161,55.732069,03,0,0,2,1,0,"37.711161,55.732069",0
14307,37.459581,55.700459,11,1,0,2,1,0,"37.459581,55.700459",0
14308,37.597489,55.886143,10,1,2,2,0,1,"37.597489,55.886143",0
14309,37.198484,55.555814,06,0,1,1,1,0,"37.198484,55.555814",0
14310,37.735403,55.594421,04,1,0,2,1,0,"37.735403,55.594421",0
14311,37.788763,55.658294,06,0,0,3,1,0,"37.788763,55.658294",0
14312,37.477047,55.845334,07,1,2,2,1,1,"37.477047,55.845334",0
14313,37.606454,55.750019,03,0,1,2,1,0,"37.606454,55.750019",0
14314,37.251056,55.444789,04,0,0,5,2,0,"37.251056,55.444789",0
14315,37.5336,55.8767,03,0,1,2,1,0,"37.5336,55.8767",0
14316,37.8535,55.711095,03,0,0,2,1,0,"37.8535,55.711095",0
14317,37.814931,55.712341,03,0,0,5,2,0,"37.814931,55.712341",0
14318,37.500769,55.673277,06,0,2,2,0,1,"37.500769,55.673277",0
14319,37.734657,55.650791,03,0,0,2,1,0,"37.734657,55.650791",0
14320,37.658923,55.703772,03,0,2,5,2,1,"37.658923,55.703772",0
14321,37.787437,55.809959,05,1,0,6,1,0,"37.787437,55.809959",0
14322,37.466844,55.776187,06,0,0,2,1,0,"37.466844,55.776187",0
14323,37.546205,55.878945,07,0,2,3,1,1,"37.546205,55.878945",0
14324,37.4325,55.4135,05,0,0,2,1,0,"37.4325,55.4135",0
14325,37.419541,55.859045,06,0,0,2,1,0,"37.419541,55.859045",0
14326,37.41197,55.73381,03,1,0,3,2,0,"37.41197,55.73381",0
14327,37.439523,55.872615,11,1,0,2,1,0,"37.439523,55.872615",0
14328,37.563715,55.691369,05,0,0,2,1,0,"37.563715,55.691369",0
14329,37.555,55.93,07,1,1,4,1,0,"37.555,55.93",0
14330,37.414927,55.686778,11,0,0,3,1,0,"37.414927,55.686778",0
14331,37.637464,55.35435,03,1,0,3,1,0,"37.637464,55.35435",0
14332,37.300665,55.595062,05,0,1,3,2,0,"37.300665,55.595062",0
14333,37.440999,55.853083,03,1,0,2,1,0,"37.440999,55.853083",0
14334,37.839,55.811,01,0,0,5,2,0,"37.839,55.811",0
14335,37.751877,55.681038,11,1,1,3,2,0,"37.751877,55.681038",0
14336,37.954,55.874,07,1,0,3,1,0,"37.954,55.874",0
14337,37.21005,55.57311,10,0,1,2,1,0,"37.21005,55.57311",0
14338,37.497604,55.697905,05,1,0,2,1,0,"37.497604,55.697905",0
14339,37.738101,55.755677,03,1,0,4,1,0,"37.738101,55.755677",0
14340,37.794476,55.636062,03,1,0,2,1,0,"37.794476,55.636062",0
14341,37.619548,55.644831,12,1,1,4,2,0,"37.619548,55.644831",0
14342,37.619569,55.596608,12,1,0,3,1,0,"37.619569,55.596608",0
14343,37.457,55.687,07,2,0,2,1,0,"37.457,55.687",0
14344,37.852,55.365,06,0,2,2,0,1,"37.852,55.365",0
14345,37.685401,55.584718,01,1,0,2,1,0,"37.685401,55.584718",0
14346,37.5529,55.683748,12,0,0,2,1,0,"37.5529,55.683748",0
14347,37.59417,55.59568,07,0,0,2,1,0,"37.59417,55.59568",0
14348,37.608528,55.575115,07,1,1,3,1,0,"37.608528,55.575115",0
14349,37.2022,55.9172,06,0,1,1,1,0,"37.2022,55.9172",0
14350,37.262442,55.492973,06,0,1,2,2,0,"37.262442,55.492973",0
14351,37.506541,55.676925,03,0,0,2,1,0,"37.506541,55.676925",0
14352,37.651616,55.749839,12,1,0,3,1,0,"37.651616,55.749839",0
14353,37.575454,55.799745,03,1,1,3,2,0,"37.575454,55.799745",0
14354,37.0,55.0,04,0,0,2,1,0,"37.0,55.0",0
14355,37.593509,55.778594,01,1,0,2,1,0,"37.593509,55.778594",0
14356,37.713554,55.781237,01,0,1,2,1,0,"37.713554,55.781237",0
14357,37.632884,55.705239,12,1,1,1,1,0,"37.632884,55.705239",0
14358,37.3699,55.7807,07,0,0,2,1,0,"37.3699,55.7807",0
14359,37.776361,55.809132,01,1,0,3,1,0,"37.776361,55.809132",0
14360,37.744979,55.833168,04,0,0,2,1,0,"37.744979,55.833168",0
14361,37.816236,55.692921,07,1,0,2,1,0,"37.816236,55.692921",0
14362,37.666551,55.779487,05,0,0,2,1,0,"37.666551,55.779487",0
14363,37.57778,55.672732,04,0,0,2,1,0,"37.57778,55.672732",0
14364,37.5264,55.642567,01,0,1,3,1,0,"37.5264,55.642567",0
14365,37.504406,55.639896,01,0,0,2,1,0,"37.504406,55.639896",0
14366,37.574143,55.566517,04,0,1,2,1,0,"37.574143,55.566517",0
14367,37.377685,55.844998,09,0,1,3,1,0,"37.377685,55.844998",0
14368,37.682472,55.796107,05,0,0,2,1,0,"37.682472,55.796107",0
14369,37.605439,55.645376,01,0,0,2,1,0,"37.605439,55.645376",0
14370,37.829823,55.69778,07,1,0,2,1,0,"37.829823,55.69778",0
14371,37.469484,55.801666,07,0,0,2,1,0,"37.469484,55.801666",0
14372,37.572051,55.67485,01,1,0,2,1,0,"37.572051,55.67485",0
14373,37.4209,55.4821,07,0,1,1,1,0,"37.4209,55.4821",0
14374,37.511798,55.769694,11,0,0,3,1,0,"37.511798,55.769694",0
14375,37.045426,55.705861,06,1,1,1,1,0,"37.045426,55.705861",0
14376,37.324473,55.638098,06,0,1,2,1,0,"37.324473,55.638098",0
14377,37.705808,55.866817,11,1,0,2,1,0,"37.705808,55.866817",0
14378,37.0,55.0,08,0,0,2,1,0,"37.0,55.0",0
14379,37.41217,55.751433,01,1,0,2,1,0,"37.41217,55.751433",0
14380,37.428253,55.720234,01,1,1,2,2,0,"37.428253,55.720234",0
14381,37.185597,55.967795,11,1,1,2,1,0,"37.185597,55.967795",0
14382,37.8495,55.6975,01,0,0,3,1,0,"37.8495,55.6975",0
14383,37.79,55.7656,07,1,0,4,2,0,"37.79,55.7656",0
14384,37.757268,55.758447,07,0,1,2,1,0,"37.757268,55.758447",0
14385,37.535155,55.740967,01,1,0,2,1,0,"37.535155,55.740967",0
14386,37.177948,55.983079,11,0,0,2,1,0,"37.177948,55.983079",0
14387,37.49,55.4503,07,0,1,3,1,0,"37.49,55.4503",0
14388,37.515231,55.736715,01,1,1,2,1,0,"37.515231,55.736715",0
14389,37.620535,55.729974,01,0,1,2,2,0,"37.620535,55.729974",0
14390,37.584153,55.737712,01,1,0,2,1,0,"37.584153,55.737712",0
14391,37.7964,55.7567,07,0,1,3,3,0,"37.7964,55.7567",0
14392,37.668643,55.747224,01,0,0,2,1,0,"37.668643,55.747224",0
14393,37.2261,55.9969,11,0,0,2,1,0,"37.2261,55.9969",0
14394,37.8853,55.7077,07,0,1,1,1,0,"37.8853,55.7077",0
14395,37.592232,55.820091,11,0,0,2,1,0,"37.592232,55.820091",0
14396,37.428835,55.864601,06,0,0,2,2,0,"37.428835,55.864601",0
14397,37.4657,55.4742,03,1,0,2,1,0,"37.4657,55.4742",0
14398,37.84,55.797,07,0,1,3,1,0,"37.84,55.797",0
14399,37.7659,55.7027,04,1,0,2,2,0,"37.7659,55.7027",0
14400,37.2139,55.9925,11,0,0,2,1,0,"37.2139,55.9925",0
14401,37.655264,55.743667,01,1,0,2,1,0,"37.655264,55.743667",0
14402,37.5225,55.7776,11,1,1,2,1,0,"37.5225,55.7776",0
14403,37.258158,55.611372,05,0,0,2,1,0,"37.258158,55.611372",0
14404,37.824,55.832,07,0,1,2,1,0,"37.824,55.832",0
14405,37.692214,55.821188,11,1,0,3,3,0,"37.692214,55.821188",0
14406,37.595,55.867,02,0,0,2,1,0,"37.595,55.867",0
14407,37.620084,55.632296,11,0,1,2,1,0,"37.620084,55.632296",0
14408,37.679447,55.777587,01,1,0,2,2,0,"37.679447,55.777587",0
14409,37.653569,55.740001,01,1,1,2,1,0,"37.653569,55.740001",0
14410,37.7859,55.7922,03,0,0,2,1,0,"37.7859,55.7922",0
14411,37.729583,55.655171,04,1,0,2,1,0,"37.729583,55.655171",0
14412,37.356983,55.848305,09,0,0,1,1,0,"37.356983,55.848305",0
14413,37.616136,55.797271,11,0,0,2,1,0,"37.616136,55.797271",0
14414,37.507365,55.61792,07,1,0,2,1,0,"37.507365,55.61792",0
14415,37.643924,55.734384,01,1,0,2,1,0,"37.643924,55.734384",0
14416,37.501498,55.869186,11,1,0,2,1,0,"37.501498,55.869186",0
14417,37.658,55.823,02,1,1,2,1,0,"37.658,55.823",0
14418,37.79948,55.791008,03,0,0,3,1,0,"37.79948,55.791008",0
14419,37.496831,55.776006,01,0,0,2,1,0,"37.496831,55.776006",0
14420,37.4942,55.4845,05,0,0,2,1,0,"37.4942,55.4845",0
14421,37.9189,55.1028,07,0,1,2,1,0,"37.9189,55.1028",0
14422,37.5292,55.645,04,1,1,2,1,0,"37.5292,55.645",0
14423,37.519158,55.670088,04,1,0,1,1,0,"37.519158,55.670088",0
14424,37.8678,55.8692,07,0,1,2,1,0,"37.8678,55.8692",0
14425,37.802238,55.768155,01,0,0,3,1,0,"37.802238,55.768155",0
14426,37.512643,55.866878,11,1,1,1,1,0,"37.512643,55.866878",0
14427,37.495,55.4429,03,0,0,2,1,0,"37.495,55.4429",0
14428,37.3529,55.3337,07,0,0,4,1,0,"37.3529,55.3337",0
14429,37.238224,55.398002,01,0,1,1,1,0,"37.238224,55.398002",0
14430,37.493463,55.772144,01,1,0,3,2,0,"37.493463,55.772144",0
14431,36.888356,55.446031,01,3,1,2,1,0,"36.888356,55.446031",0
14432,37.517394,55.61189,07,0,0,2,1,0,"37.517394,55.61189",0
14433,37.441878,55.58376,01,0,0,2,1,0,"37.441878,55.58376",0
14434,37.423103,55.848951,01,1,0,3,1,0,"37.423103,55.848951",0
14435,37.453691,55.847554,10,0,0,2,1,0,"37.453691,55.847554",0
14436,37.461812,55.616789,05,0,1,3,1,0,"37.461812,55.616789",0
14437,37.376046,55.614856,01,0,1,2,1,0,"37.376046,55.614856",0
14438,37.53394,55.59252,07,0,0,1,1,0,"37.53394,55.59252",0
14439,37.598763,55.676727,07,0,1,3,1,0,"37.598763,55.676727",0
14440,37.7126,55.7506,02,1,0,3,1,0,"37.7126,55.7506",0
14441,37.841588,55.737628,03,0,0,4,1,0,"37.841588,55.737628",0
14442,37.258297,55.584367,01,1,0,3,1,0,"37.258297,55.584367",0
14443,37.398237,55.73905,04,0,2,2,0,1,"37.398237,55.73905",0
14444,37.7984,55.791,03,1,1,2,1,0,"37.7984,55.791",0
14445,37.5108,55.8583,11,1,1,2,1,0,"37.5108,55.8583",0
14446,37.508049,55.856545,11,0,0,3,1,0,"37.508049,55.856545",0
14447,37.133768,55.690637,05,0,0,2,1,0,"37.133768,55.690637",0
14448,37.640533,55.870833,01,1,0,2,1,0,"37.640533,55.870833",0
14449,37.425624,55.366314,01,3,1,2,1,0,"37.425624,55.366314",0
14450,37.749517,55.701485,01,0,0,4,1,0,"37.749517,55.701485",0
14451,37.266719,55.523353,01,0,0,3,1,0,"37.266719,55.523353",0
14452,37.572688,55.832356,11,1,0,2,1,0,"37.572688,55.832356",0
14453,37.544703,55.931294,04,1,0,2,1,0,"37.544703,55.931294",0
14454,37.729883,55.884386,04,0,0,5,1,0,"37.729883,55.884386",0
14455,37.5695,55.8425,07,0,1,3,1,0,"37.5695,55.8425",0
14456,37.59628,55.651179,07,0,1,2,1,0,"37.59628,55.651179",0
14457,37.54465,55.865451,12,0,0,2,1,0,"37.54465,55.865451",0
14458,37.5517,55.6915,07,1,0,4,1,0,"37.5517,55.6915",0
14459,37.328539,55.49038,05,0,0,2,1,0,"37.328539,55.49038",0
14460,37.0,55.0,07,0,0,2,1,0,"37.0,55.0",0
14461,37.465,55.883,07,1,2,3,0,1,"37.465,55.883",0
14462,37.696152,55.862585,04,0,0,2,1,0,"37.696152,55.862585",0
14463,37.547583,55.680926,07,1,2,3,0,1,"37.547583,55.680926",0
14464,37.224019,55.73448,05,2,0,2,1,0,"37.224019,55.73448",0
14465,37.488484,55.613905,01,1,2,1,0,1,"37.488484,55.613905",0
14466,37.635394,55.798254,12,1,0,2,1,0,"37.635394,55.798254",0
14467,37.509352,55.623083,01,1,0,3,1,0,"37.509352,55.623083",0
14468,37.521003,55.602117,12,0,1,2,1,0,"37.521003,55.602117",0
14469,37.224985,55.382644,07,0,0,2,1,0,"37.224985,55.382644",0
14470,37.17142,55.985564,09,1,0,2,1,0,"37.17142,55.985564",0
14471,37.477708,55.844129,07,0,1,3,2,0,"37.477708,55.844129",0
14472,37.512249,55.713465,04,0,0,2,1,0,"37.512249,55.713465",0
14473,37.48,55.886,07,1,1,3,1,0,"37.48,55.886",0
14474,37.4668,55.6419,07,0,0,5,1,0,"37.4668,55.6419",0
14475,37.270367,55.721007,12,1,0,3,1,0,"37.270367,55.721007",0
14476,37.472312,55.785187,03,0,0,2,1,0,"37.472312,55.785187",0
14477,37.53082,55.656714,05,0,0,3,1,0,"37.53082,55.656714",0
14478,37.334586,55.869597,07,0,0,2,1,0,"37.334586,55.869597",0
14479,37.574298,55.800678,11,0,0,2,1,0,"37.574298,55.800678",0
14480,37.093728,55.402827,05,0,1,2,1,0,"37.093728,55.402827",0
14481,37.452822,55.805478,12,1,0,3,1,0,"37.452822,55.805478",0
14482,37.522076,55.837006,01,1,0,3,1,0,"37.522076,55.837006",0
14483,37.532859,55.838808,01,0,0,2,1,0,"37.532859,55.838808",0
14484,37.458851,55.725696,05,1,2,6,5,1,"37.458851,55.725696",0
14485,37.418661,55.82801,06,0,0,3,1,0,"37.418661,55.82801",0
14486,37.620095,55.653827,07,0,1,2,1,0,"37.620095,55.653827",0
14487,37.3496,55.568488,05,0,1,3,1,0,"37.3496,55.568488",0
14488,37.606201,55.739723,08,0,1,4,1,0,"37.606201,55.739723",0
14489,37.744968,55.647525,12,0,0,4,2,0,"37.744968,55.647525",0
14490,37.221851,55.707385,07,0,2,3,1,1,"37.221851,55.707385",0
14491,37.637229,55.846072,01,1,0,3,2,0,"37.637229,55.846072",0
14492,37.1452,55.1451,07,0,1,2,1,0,"37.1452,55.1451",0
14493,37.557623,55.876154,11,1,0,2,1,0,"37.557623,55.876154",0
14494,37.8719,55.7383,11,0,0,3,1,0,"37.8719,55.7383",0
14495,37.3438,55.4624,07,0,1,3,1,0,"37.3438,55.4624",0
14496,37.662978,55.869845,04,0,0,2,1,0,"37.662978,55.869845",0
14497,37.648442,55.655382,11,0,0,2,1,0,"37.648442,55.655382",0
14498,37.593,55.768,07,1,1,3,1,0,"37.593,55.768",0
14499,37.777018,55.762772,11,0,1,1,1,0,"37.777018,55.762772",0
14500,37.539961,55.676356,05,0,0,2,1,0,"37.539961,55.676356",0
14501,37.8189,55.7714,11,0,0,2,1,0,"37.8189,55.7714",0
14502,37.842995,55.75301,07,1,0,3,1,0,"37.842995,55.75301",0
14503,37.449657,55.807244,05,0,1,2,1,0,"37.449657,55.807244",0
14504,37.841,55.786,07,1,2,2,0,1,"37.841,55.786",0
14505,37.0,55.0,07,0,0,2,2,0,"37.0,55.0",0
14506,37.827365,55.812188,05,1,1,2,1,0,"37.827365,55.812188",0
14507,37.3798,55.7972,09,1,0,4,1,0,"37.3798,55.7972",0
14508,37.464624,55.863455,11,1,0,2,1,0,"37.464624,55.863455",0
14509,37.343559,55.798772,08,0,0,4,1,0,"37.343559,55.798772",0
14510,37.500533,55.673398,05,0,1,3,1,0,"37.500533,55.673398",0
14511,37.410486,55.663172,08,3,0,2,1,0,"37.410486,55.663172",0
14512,37.472852,55.77571,05,0,0,1,1,0,"37.472852,55.77571",0
14513,37.0,55.0,07,0,1,2,2,0,"37.0,55.0",0
14514,37.449324,55.807648,05,0,0,3,1,0,"37.449324,55.807648",0
14515,37.699156,55.767877,08,0,0,2,1,0,"37.699156,55.767877",0
14516,37.452425,55.715363,05,1,0,2,1,0,"37.452425,55.715363",0
14517,37.405239,55.848994,10,1,0,2,1,0,"37.405239,55.848994",0
14518,37.476307,55.808692,05,0,0,3,1,0,"37.476307,55.808692",0
14519,37.1189,55.1014,07,1,1,2,1,0,"37.1189,55.1014",0
14520,37.730072,55.709374,07,1,1,2,2,0,"37.730072,55.709374",0
14521,37.859091,55.689325,08,0,1,2,1,0,"37.859091,55.689325",0
14522,37.0,55.0,09,0,1,3,1,0,"37.0,55.0",0
14523,37.467434,55.77603,10,0,0,3,2,0,"37.467434,55.77603",0
14524,37.725616,55.710342,07,0,1,2,1,0,"37.725616,55.710342",0
14525,37.2511,55.5089,07,0,2,2,0,1,"37.2511,55.5089",0
14526,37.405947,55.850457,10,0,0,2,1,0,"37.405947,55.850457",0
14527,37.810543,55.634755,01,0,2,2,0,1,"37.810543,55.634755",0
14528,37.452339,55.836687,10,0,1,2,1,0,"37.452339,55.836687",0
14529,37.476887,55.810416,10,0,1,2,1,0,"37.476887,55.810416",0
14530,37.521764,55.844098,11,0,0,2,1,0,"37.521764,55.844098",0
14531,37.497003,55.771914,05,0,0,2,1,0,"37.497003,55.771914",0
14532,37.3339,55.3908,07,0,1,2,1,0,"37.3339,55.3908",0
14533,37.732056,55.609589,07,0,0,2,1,0,"37.732056,55.609589",0
14534,37.430398,55.844,05,0,0,2,1,0,"37.430398,55.844",0
14535,37.6986,55.7364,07,0,0,4,2,0,"37.6986,55.7364",0
14536,37.399778,55.898278,10,0,0,3,1,0,"37.399778,55.898278",0
14537,37.793452,55.803018,04,1,0,2,1,0,"37.793452,55.803018",0
14538,37.35972,55.85196,01,1,2,2,0,1,"37.35972,55.85196",0
14539,37.360834,55.846639,01,0,1,2,1,0,"37.360834,55.846639",0
14540,37.487025,55.673749,04,0,0,2,1,0,"37.487025,55.673749",0
14541,37.360157,55.848343,10,1,0,2,1,0,"37.360157,55.848343",0
14542,37.51772,55.668679,08,0,0,2,1,0,"37.51772,55.668679",0
14543,37.552975,55.683476,04,0,1,3,1,0,"37.552975,55.683476",0
14544,37.484182,55.676417,04,0,0,3,1,0,"37.484182,55.676417",0
14545,37.576456,55.794095,09,0,0,2,1,0,"37.576456,55.794095",0
14546,37.458916,55.836042,04,0,0,3,1,0,"37.458916,55.836042",0
14547,37.5787,55.8092,09,0,0,3,1,0,"37.5787,55.8092",0
14548,37.693105,55.792102,04,0,0,2,1,0,"37.693105,55.792102",0
14549,37.489107,55.841091,01,1,1,2,1,0,"37.489107,55.841091",0
14550,37.795908,55.757368,11,1,0,3,1,0,"37.795908,55.757368",0
14551,37.570355,55.783239,11,0,1,4,1,0,"37.570355,55.783239",0
14552,37.544693,55.610008,11,1,1,3,2,0,"37.544693,55.610008",0
14553,37.500458,55.814334,10,0,0,2,1,0,"37.500458,55.814334",0
14554,37.705079,55.793187,08,0,1,3,2,0,"37.705079,55.793187",0
14555,37.508751,55.794472,10,0,0,2,1,0,"37.508751,55.794472",0
14556,37.659192,55.822717,10,0,0,4,1,0,"37.659192,55.822717",0
14557,37.403233,55.935398,10,0,0,3,1,0,"37.403233,55.935398",0
14558,37.515607,55.799822,10,1,0,2,1,0,"37.515607,55.799822",0
14559,37.839532,55.810157,04,0,0,2,1,0,"37.839532,55.810157",0
14560,37.730012,55.82199,04,0,0,3,1,0,"37.730012,55.82199",0
14561,37.720571,55.746306,11,1,0,2,1,0,"37.720571,55.746306",0
14562,37.769312,55.797638,11,1,1,2,1,0,"37.769312,55.797638",0
14563,37.556312,55.834879,10,0,0,2,1,0,"37.556312,55.834879",0
14564,37.456545,55.836084,04,1,0,2,1,0,"37.456545,55.836084",0
14565,37.472895,55.785291,04,0,0,2,1,0,"37.472895,55.785291",0
14566,37.57616,55.807095,09,1,0,2,1,0,"37.57616,55.807095",0
14567,37.529318,55.698431,05,0,1,2,1,0,"37.529318,55.698431",0
14568,37.522538,55.832674,10,1,0,2,1,0,"37.522538,55.832674",0
14569,37.474591,55.785038,04,0,0,2,1,0,"37.474591,55.785038",0
14570,37.591524,55.781931,04,0,0,3,1,0,"37.591524,55.781931",0
14571,37.572716,55.826528,10,1,0,3,1,0,"37.572716,55.826528",0
14572,37.450504,55.803367,04,0,0,3,1,0,"37.450504,55.803367",0
14573,37.396935,55.917684,07,0,0,4,1,0,"37.396935,55.917684",0
14574,37.491038,55.889549,10,1,0,3,1,0,"37.491038,55.889549",0
14575,37.563651,55.853179,10,1,0,3,1,0,"37.563651,55.853179",0
14576,37.601985,55.752948,05,0,2,2,0,1,"37.601985,55.752948",0
14577,37.183313,55.970658,05,0,0,2,1,0,"37.183313,55.970658",0
14578,37.52139,55.877213,04,0,0,2,1,0,"37.52139,55.877213",0
14579,37.479515,55.774377,06,0,1,2,1,0,"37.479515,55.774377",0
14580,37.5692,55.7178,03,1,1,3,1,0,"37.5692,55.7178",0
